Nº DO LOTE;ENTRADA DE SAL EM FINO;ESTOQUE DE SAL EM FINO AU;DATA DA ENTREGA;Nº DO PEDIDO;data;NOME DO CLIENTE ; PEDIDOS EM FINO ; SEDEX ;AMOSTRAS E TESTES; PAGAMENTO DE TEOR ; PEDIDOS EM SAL ;METAL EM SAL;;;;;;;;
1160;;791,2259226;27/10/2023;30869;;BRILHARTY; 30,00 ;;;; 44,10 ;1163,102106;;;;;;;;
1160;;757,2123226;27/10/2023;30870;;FENIX; 34,01 ;;;; 50,00 ;1113,102114;;;;;;;;
1160;;747,2123226;27/10/2023;30871;;CORREA; 10,00 ;;;; 14,70 ;1098,402114;;;;;;;;
1160;;737,2123226;26/10/2023;30872;;MONTANA; 10,00 ;;;; 14,70 ;1083,702114;;;;;;;;
1160;;727,2123226;27/10/2023;30873;;PELEGRINO; 10,00 ;;;; 14,70 ;1069,002114;;;;;;;;
1160;;687,2123226;27/10/2023;30874;;PAULO BRUM; 40,00 ;;;; 58,80 ;1010,202114;;;;;;;;
1160;;587,2123226;27/10/2023;30875;;OFICINA ORIENTAL; 100,00 ;;;; 147,00 ;863,2021142;;;;;;;;
1160;;577,2123226;27/10/2023;30876;;joao Batista; 10,00 ;;;; 14,70 ;848,5021142;;;;;;;;
1160;;567,2123226;27/10/2023;30877;;CORREA; 10,00 ;;;; 14,70 ;833,8021142;;;;;;;;
1160;;557,2123226;27/10/2023;30878;;4 metalic; 10,00 ;;;; 14,70 ;819,1021142;;;;;;;;
1160;;547,2123226;27/10/2023;30879;;MONTANA; 10,00 ;;;; 14,70 ;804,4021142;;;;;;;;
1160;;507,2123226;27/10/2023;30880;;PUZZUOLLI; 40,00 ;;;; 58,80 ;745,6021142;;;;;;;;
1160;;487,2123226;27/10/2023;30881;;BRILHARTY; 20,00 ;;;; 29,40 ;716,2021142;;;;;;;;
1160;;477,2123226;27/10/2023;30882;;correa; 10,00 ;;;; 14,70 ;701,5021142;;;;;;;;
1160;;467,2123226;27/10/2023;30883;;mundial; 10,00 ;;;; 14,70 ;686,8021142;;;;;;;;
1160;;433,1987226;27/10/2023;30884;;FENIX; 34,01 ;;;; 50,00 ;636,8021222;;;;;;;;
1160;;413,1987226;05/11/2023;30885;;Brilharty; 20,00 ;;;; 29,40 ;607,4021222;;;;;;;;
1160;;403,1987226;05/11/2023;30886;;Brilharty; 10,00 ;;;; 14,70 ;592,7021222;;;;;;;;
1160;;131,0987226;05/11/2023;30887;;Cennabras; 272,10 ;;;; 399,99 ;192,7151222;;;;;;;;
1160;;121,0987226;05/11/2023;30888;;Correa; 10,00 ;;;; 14,70 ;178,0151222;;;;;;;;
1160;;81,09872257;05/11/2023;30889;;Paulo Brum; 40,00 ;;;; 58,80 ;119,2151222;;;;;;;;
1160;;73,09872257;06/11/2023;30890;;Amon; 8,00 ;;;; 11,76 ;107,4551222;;;;;;;;
1160;;63,09872257;09/11/2023;30891;;Loefler; 10,00 ;;;; 14,70 ;92,75512218;;;;;;;;
1160;;53,09872257;09/11/2023;30892;;Correa; 10,00 ;;;; 14,70 ;78,05512218;;;;;;;;
1160;;43,09872257;09/11/2023;30893;;Four Metalic; 10,00 ;;;; 14,70 ;63,35512218;;;;;;;;
1160;;13,09872257;09/11/2023;30894;;GEMAS DO MUNDO; 30,00 ;;;; 44,10 ;19,25512218;;;;;;;;
1161;1091,22449;983,5732124;09/11/2023;30895;;OFICINA ORIENTAL; 118,75 ;;; 2,00 ; 177,50 ;1445,852622;;;;;;;;
1161;;973,5732124;09/11/2023;30896;;Brilharty; 10,00 ;;;; 14,70 ;1431,152622;;;;;;;;
1161;;905,5462124;09/11/2023;30897;;Cennabrass; 68,03 ;;;; 100,00 ;1331,152932;;;;;;;;
1161;;865,5462124;09/11/2023;30898;;PUZZUOLLI; 40,00 ;;;; 58,80 ;1272,352932;;;;;;;;
1161;;855,5462124;09/11/2023;30899;;MONTANA; 10,00 ;;;; 14,70 ;1257,652932;;;;;;;;
1161;;845,5462124;14/11/2023;30900;;Correa; 10,00 ;;;; 14,70 ;1242,952932;;;;;;;;
1161;;805,5462124;14/11/2023;30901;;Paulo Brum ; 40,00 ;;;; 58,80 ;1184,152932;;;;;;;;
1161;;785,5462124;14/11/2023;30902;;Brilharty; 20,00 ;;;; 29,40 ;1154,752932;;;;;;;;
1161;;765,5462124;24/11/2023;30903;;karan; 20,00 ;;;; 29,40 ;1125,352932;;;;;;;;
1161;;731,5326124;24/11/2023;30904;;FENIX; 34,01 ;;;; 50,00 ;1075,35294;;;;;;;;
1161;;711,5326124;24/11/2023;30905;;PELEGRINO; 20,00 ;;;; 29,40 ;1045,95294;;;;;;;;
1161;;691,5326124;24/11/2023;30906;;BRILHARTY; 20,00 ;;;; 29,40 ;1016,55294;;;;;;;;
1161;;681,5326124;24/11/2023;30907;;Four Metalic; 10,00 ;;;; 14,70 ;1001,85294;;;;;;;;
1161;;671,5326124;24/11/2023;30908;;mundial; 10,00 ;;;; 14,70 ;987,1529402;;;;;;;;
1161;;661,5326124;24/11/2023;30909;;correa; 10,00 ;;;; 14,70 ;972,4529402;;;;;;;;
1161;;621,5326124;24/11/2023;30910;;paulo brum; 40,00 ;;;; 58,80 ;913,6529402;;;;;;;;
1161;;581,5326124;24/11/2023;30911;;PUZZUOLLI; 40,00 ;;;; 58,80 ;854,8529402;;;;;;;;
1161;;566,5326124;24/11/2023;30912;;SPORT BRINDES; 15,00 ;;;; 22,05 ;832,8029402;;;;;;;;
1161;;556,5326124;24/11/2023;30913;;loefler; 10,00 ;;;; 14,70 ;818,1029402;;;;;;;;
1161;;541,5326124;24/11/2023;30914;;karan; 15,00 ;;;; 22,05 ;796,0529402;;;;;;;;
1161;;531,5326124;24/11/2023;30915;;correa; 10,00 ;;;; 14,70 ;781,3529402;;;;;;;;
1161;;521,5326124;24/11/2023;30916;;MONTANA; 10,00 ;;;; 14,70 ;766,6529402;;;;;;;;
1161;;487,5190124;24/11/2023;30917;;FENIX; 34,01 ;;;; 50,00 ;716,6529482;;;;;;;;
1161;;457,5190124;25/11/2023;30918;;Brilharty; 30,00 ;;;; 44,10 ;672,5529482;;;;;;;;
1161;;447,5190124;26/11/2023;30919;;Four Matelic; 10,00 ;;;; 14,70 ;657,8529482;;;;;;;;
1161;;437,5190124;27/11/2023;30920;;Correa; 10,00 ;;;; 14,70 ;643,1529482;;;;;;;;
1161;;432,5190124;28/11/2023;30921;;Alfa e Omega; 5,00 ;;;; 7,35 ;635,8029482;;;;;;;;
1161;;422,5190124;28/11/2023;30922;;Art Show; 10,00 ;;;; 14,70 ;621,1029482;;;;;;;;
1161;;362,5190124;30/11/2023;30923;;Contress; 60,00 ;;;; 88,20 ;532,9029482;;;;;;;;
1161;;352,5190124;30/11/2023;30924;;joao Batista; 10,00 ;;;; 14,70 ;518,2029482;;;;;;;;
1161;;342,5190124;30/11/2023;30925;;Cromagem Dias; 10,00 ;;;; 14,70 ;503,5029482;;;;;;;;
1161;;242,5190124;30/11/2023;30926;;MIX METAIS; 100,00 ;;;; 147,00 ;356,5029482;;;;;;;;
1161;;202,5190124;30/11/2023;30927;;Paulo Brum; 40,00 ;;;; 58,80 ;297,7029482;;;;;;;;
1161;;186,3190124;30/11/2023;30928;;MIX METAIS; 16,20 ;;;; 23,81 ;273,8889482;;;;;;;;
1161;;176,3190124;30/11/2023;30929;;Amon; 10,00 ;;;; 14,70 ;259,1889482;;;;;;;;
1161;;136,3190124;04/12/2023;30930;;Paulo Brum; 40,00 ;;;; 58,80 ;200,3889482;;;;;;;;
1161;;106,3190124;04/12/2023;30931;;Felipe Bazarin; 30,00 ;;;; 44,10 ;156,2889482;;;;;;;;
1161;;96,31901237;04/12/2023;30932;;AMon; 10,00 ;;;; 14,70 ;141,5889482;;;;;;;;
1161;;76,31901237;04/12/2023;30933;;Brilharty; 20,00 ;;;; 29,40 ;112,1889482;;;;;;;;
1161;;66,31901237;04/12/2023;30934;;Four Metalic; 10,00 ;;;; 14,70 ;97,48894818;;;;;;;;
1161;;56,31901237;04/12/2023;30935;;Correa; 10,00 ;;;; 14,70 ;82,78894818;;;;;;;;
1161;;22,30541237;12/12/2023;30936;;FENIX; 34,01 ;;;; 50,00 ;32,78895618;;;;;;;;
1162;673,6054422;653,9108545;12/12/2023;30937;;PuZZUOLLI; 40,00 ;;; 2,00 ; 61,74 ;961,2489562;;;;;;;;
1162;;643,9108545;12/12/2023;30938;;CORREA; 10,00 ;;;; 14,70 ;946,5489562;;;;;;;;
1162;;623,9108545;12/12/2023;30939;;BRILHARTY; 20,00 ;;;; 29,40 ;917,1489562;;;;;;;;
1162;;555,8871545;12/12/2023;30940;;CENNABRAS; 68,02 ;;;; 99,99 ;817,1541172;;;;;;;;
1162;;545,8871545;12/12/2023;30941;;Diacomo; 10,00 ;;;; 14,70 ;802,4541172;;;;;;;;
1162;;505,8871545;12/12/2023;30942;;Paulo Brum; 40,00 ;;;; 58,80 ;743,6541172;;;;;;;;
1162;;495,8871545;12/12/2023;30943;;4 metalic; 10,00 ;;;; 14,70 ;728,9541172;;;;;;;;
1162;;485,8871545;12/12/2023;30944;;correa; 10,00 ;;;; 14,70 ;714,2541172;;;;;;;;
1162;;455,8871545;12/12/2023;30945;;gemas do mundo; 30,00 ;;;; 44,10 ;670,1541172;;;;;;;;
1162;;445,8871545;14/12/2023;30946;;Montana; 10,00 ;;;; 14,70 ;655,4541172;;;;;;;;
1162;;425,8871545;14/12/2023;30947;;4 metalic; 20,00 ;;;; 29,40 ;626,0541172;;;;;;;;
1162;;415,8871545;14/12/2023;30948;;correa; 10,00 ;;;; 14,70 ;611,3541172;;;;;;;;
1162;;410,8871545;14/12/2023;30949;;TECHGALVANO; 5,00 ;;;; 7,35 ;604,0041172;;;;;;;;
1162;;400,8871545;14/12/2023;30950;;Brilharty; 10,00 ;;;; 14,70 ;589,3041172;;;;;;;;
1162;;230,8171545;14/12/2023;30951;;Cennabrass; 170,07 ;;;; 250,00 ;339,3012172;;;;;;;;
1162;;190,8171545;19/12/2024;30952;;Contress; 40,00 ;;;; 58,80 ;280,5012172;;;;;;;;
1162;;150,8171545;08/01/2024;30953;;Paulo Brum; 40,00 ;;;; 58,80 ;221,7012172;;;;;;;;
1162;;110,8171545;08/01/2024;30954;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;162,9012172;;;;;;;;
1162;;100,8171545;08/01/2024;30955;;RESTAURAÇÃO TABAPUA; 10,00 ;;;; 14,70 ;148,2012172;;;;;;;;
1162;;85,81715455;08/01/2024;30956;;Amon; 15,00 ;;;; 22,05 ;126,1512172;;;;;;;;
1162;;55,81715455;08/01/2024;30957;;Josiel; 30,00 ;;;; 44,10 ;82,05121718;;;;;;;;
1162;;45,81715455;12/01/2024;30958;;Wanjour; 10,00 ;;;; 14,70 ;67,35121718;;;;;;;;
1162;;35,81715455;12/01/2024;30959;;Astridoro; 10,00 ;;;; 14,70 ;52,65121718;;;;;;;;
1162;;30,81715455;12/01/2024;30960;;Alfa e Omega; 5,00 ;;;; 7,35 ;45,30121718;;;;;;;;
1162;;20,81715455;12/01/2024;30961;;Oficina Diacomo; 10,00 ;;;; 14,70 ;30,60121718;;;;;;;;
1163;722,585034;731,4021886;17/01/2024;30962;;Loefler; 10,00 ;;; 2,00 ; 17,64 ;1075,161217;;;;;;;;
1163;;711,4021886;17/01/2024;30963;;Brilharty; 20,00 ;;;; 29,40 ;1045,761217;;;;;;;;
1163;;671,4021886;17/01/2024;30964;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;986,9612172;;;;;;;;
1163;;631,4021886;17/01/1900;30965;;Paulo Brum; 40,00 ;;;; 58,80 ;928,1612172;;;;;;;;
1163;;601,4021886;17/01/2024;30966;;GEMAS DO MUNDO; 30,00 ;;;; 44,10 ;884,0612172;;;;;;;;
1163;;581,4021886;17/01/2024;30967;;Metais Pelegrino; 20,00 ;;;; 29,40 ;854,6612172;;;;;;;;
1163;;571,4021886;17/01/2024;30968;;LUIZ JOANA; 10,00 ;;;; 14,70 ;839,9612172;;;;;;;;
1163;;561,4021886;17/01/2024;30969;;Naty; 10,00 ;;;; 14,70 ;825,2612172;;;;;;;;
1163;;516,4021886;29/01/2024;30970;;FELIPE BAZARIN; 45,00 ;;;; 66,15 ;759,1112172;;;;;;;;
1163;;506,4021886;29/01/2024;30971;;CROMAGEM DJAS; 10,00 ;;;; 14,70 ;744,4112172;;;;;;;;
1163;;496,4021886;29/01/2024;30972;;MUNDIAL; 10,00 ;;;; 14,70 ;729,7112172;;;;;;;;
1163;;486,4021886;29/01/2024;30973;;JOSE ALEXANDRE; 10,00 ;;;; 14,70 ;715,0112172;;;;;;;;
1163;;476,4021886;29/01/2024;30974;;LOEFLER; 10,00 ;;;; 14,70 ;700,3112172;;;;;;;;
1163;;408,3748886;29/01/2024;30975;;CENNABRAS; 68,03 ;;;; 100,00 ;600,3110862;;;;;;;;
1163;;398,3748886;29/01/2024;30976;;KARAM; 10,00 ;;;; 14,70 ;585,6110862;;;;;;;;
1163;;358,3748886;29/01/2024;30977;;PUZZUOLLI; 40,00 ;;;; 58,80 ;526,8110862;;;;;;;;
1163;;318,3748886;29/01/2024;30978;;Paulo brum; 40,00 ;;;; 58,80 ;468,0110862;;;;;;;;
1163;;114,2932559;29/01/2024;30979;;CENNABRASS; 204,08 ;;;; 300,00 ;168,0110862;;;;;;;;
1163;;94,29325591;30/01/2024;30980;;brilharty; 20,00 ;;;; 29,40 ;138,6110862;;;;;;;;
1163;;89,29325591;30/01/2024;30981;;Amon; 5,00 ;;;; 7,35 ;131,2610862;;;;;;;;
1163;;79,29325591;06/02/2024;30982;;Aguilar ; 10,00 ;;;; 14,70 ;116,5610862;;;;;;;;
1163;;69,29325591;06/02/2024;30983;;4 Metalic; 10,00 ;;;; 14,70 ;101,8610862;;;;;;;;
1163;;59,29325591;06/02/2024;30984;;Wess; 10,00 ;;;; 14,70 ;87,16108618;;;;;;;;
1163;;29,29325591;06/02/2024;30985;;Gemas do Mundo; 30,00 ;;;; 44,10 ;43,06108618;;;;;;;;
1163;;19,29325591;06/02/2024;30986;;Correa; 10,00 ;;;; 14,70 ;28,36108618;;;;;;;;
1164;727,9591837;735,2524396;06/02/2024;30987;;Correa; 10,00 ;;; 2,00 ; 17,64 ;1080,821086;;;;;;;;
1164;;715,2524396;06/02/2024;30988;;Brilharty; 20,00 ;;;; 29,40 ;1051,421086;;;;;;;;
1164;;705,2524396;19/02/2024;30989;;Montana; 10,00 ;;;; 14,70 ;1036,721086;;;;;;;;
1164;;695,2524396;19/02/2024;30990;;4 metalic; 10,00 ;;;; 14,70 ;1022,021086;;;;;;;;
1164;;675,2524396;19/02/2024;30991;;Brilharty; 20,00 ;;;; 29,40 ;992,6210862;;;;;;;;
1164;;635,2524396;19/02/2024;30992;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;933,8210862;;;;;;;;
1164;;625,2524396;19/02/2024;30993;;Correa; 10,00 ;;;; 14,70 ;919,1210862;;;;;;;;
1164;;605,2524396;19/02/2024;30994;;Metalis Pelegrino; 20,00 ;;;; 29,40 ;889,7210862;;;;;;;;
1164;;600,2524396;19/02/2024;30995;;amon; 5,00 ;;;; 7,35 ;882,3710862;;;;;;;;
1164;;550,2524396;19/02/2024;30996;;Contress; 50,00 ;;;; 73,50 ;808,8710862;;;;;;;;
1164;;540,2524396;19/02/2024;30997;;Astridoro; 10,00 ;;;; 14,70 ;794,1710862;;;;;;;;
1164;;530,2524396;19/02/2024;30998;;Loefler; 10,00 ;;;; 14,70 ;779,4710862;;;;;;;;
1164;;520,2524396;19/02/2024;30999;;Joana; 10,00 ;;;; 14,70 ;764,7710862;;;;;;;;
1164;;515,2524396;19/02/2024;31000;;Amon; 5,00 ;;;; 7,35 ;757,4210862;;;;;;;;
1164;;505,2524396;19/02/2024;31001;;Correa; 10,00 ;;;; 14,70 ;742,7210862;;;;;;;;
1164;;500,2524396;19/02/2024;31002;;Art Show; 5,00 ;;;; 7,35 ;735,3710862;;;;;;;;
1164;;160,2388346;19/02/2024;31003;;CEnnabrass; 340,01 ;;;; 499,82 ;235,5510868;;;;;;;;
1164;;150,2388346;19/02/2024;31004;;Tiago Madeira; 10,00 ;;;; 14,70 ;220,8510868;;;;;;;;
1164;;140,2388346;19/02/2024;31005;;Mundial Fivelas; 10,00 ;;;; 14,70 ;206,1510868;;;;;;;;
1164;;130,2388346;19/02/2024;31006;;Cromagem Dias; 10,00 ;;;; 14,70 ;191,4510868;;;;;;;;
1164;;120,2388346;19/02/2024;31007;;Correa; 10,00 ;;;; 14,70 ;176,7510868;;;;;;;;
1164;;110,2388346;19/02/2024;31008;;Loefler; 10,00 ;;;; 14,70 ;162,0510868;;;;;;;;
1164;;70,23883458;19/02/2024;31009;;Paulo Brum; 40,00 ;;;; 58,80 ;103,2510868;;;;;;;;
1164;;60,23883458;19/02/2024;31010;;Montana; 10,00 ;;;; 14,70 ;88,55108683;;;;;;;;
1164;;30,23883458;19/02/2024;31011;;Gemas do Mundo; 30,00 ;;;; 44,10 ;44,45108683;;;;;;;;
1164;;20,23883458;27/02/2024;31012;;Brilharty; 10,00 ;;;; 14,70 ;29,75108683;;;;;;;;
1165;361,9727891;340,6816237;27/02/2024;31013;;Ativa; 40,00 ;;; 1,53 ; 61,05 ;500,8019868;;;;;;;;
1165;;300,6816237;27/02/2024;31014;;RiCardo Puzzuolli; 40,00 ;;;; 58,80 ;442,0019868;;;;;;;;
1165;;260,6816237;27/02/2024;31015;;Ms BRindes; 40,00 ;;;; 58,80 ;383,2019868;;;;;;;;
1165;;250,6816237;27/02/2024;31016;;Correa ; 10,00 ;;;; 14,70 ;368,5019868;;;;;;;;
1165;;235,6816237;04/03/2024;31017;;Oficina Diacomo; 15,00 ;;;; 22,05 ;346,4519868;;;;;;;;
1165;;135,6816237;04/03/2024;31018;;PERFUR; 100,00 ;;;; 147,00 ;199,4519868;;;;;;;;
1165;;125,6816237;04/03/2024;31019;;Four Metalic; 10,00 ;;;; 14,70 ;184,7519868;;;;;;;;
1165;;119,2216237;04/03/2024;31020;;Four Metalic; 6,46 ;;;; 9,50 ;175,2557868;;;;;;;;
1165;;109,2216237;04/03/2024;31021;;Tiago Madeira; 10,00 ;;;; 14,70 ;160,5557868;;;;;;;;
1165;;99,2216237;04/03/2024;31022;;Correa; 10,00 ;;;; 14,70 ;145,8557868;;;;;;;;
1165;;79,2216237;04/03/2024;31023;;BRILHARTY; 20,00 ;;;; 29,40 ;116,4557868;;;;;;;;
1165;;69,2216237;04/03/2024;31024;;JOSE ALEXANDRE; 10,00 ;;;; 14,70 ;101,7557868;;;;;;;;
1165;;59,2216237;04/03/2024;31025;;Cromagem Dias; 10,00 ;;;; 14,70 ;87,05578683;;;;;;;;
1166;508,2312925;527,4529162;11/03/2024;31026;;Paulo Brum ; 40,00 ;;;; 58,80 ;775,3557868;;;;;;;;
1166;;487,4529162;11/03/2024;31027;;Puzzuolli; 40,00 ;;;; 58,80 ;716,5557868;;;;;;;;
1166;;442,4529162;11/03/2024;31028;;Felipe Bazarin; 45,00 ;;;; 66,15 ;650,4057868;;;;;;;;
1166;;432,4529162;11/03/2024;31029;;Mundial Fivelas; 10,00 ;;;; 14,70 ;635,7057868;;;;;;;;
1166;;422,4529162;11/03/2024;31030;;Four Metalic; 10,00 ;;;; 14,70 ;621,0057868;;;;;;;;
1166;;412,4529162;11/03/2024;31031;;Correa ; 10,00 ;;;; 14,70 ;606,3057868;;;;;;;;
1166;;406,9529162;11/03/2024;31032;;impatia Joias; 5,50 ;;;; 8,09 ;598,2207868;;;;;;;;
1166;;346,9529162;11/03/2024;31033;;Contress; 60,00 ;;;; 88,20 ;510,0207868;;;;;;;;
1166;;142,8712836;11/03/2024;31034;;CEnnabrass; 204,08 ;;;; 300,00 ;210,0207868;;;;;;;;
1166;;102,8712836;11/03/2024;31035;;Paulo Brum; 40,00 ;;;; 58,80 ;151,2207868;;;;;;;;
1166;;82,87128356;11/03/2024;31036;;Brilharty; 20,00 ;;;; 29,40 ;121,8207868;;;;;;;;
1166;;72,87128356;11/03/2024;31037;;Correa; 10,00 ;;;; 14,70 ;107,1207868;;;;;;;;
1166;;62,87128356;11/03/2024;31038;;Montana; 10,00 ;;;; 14,70 ;92,42078683;;;;;;;;
1166;;52,87128356;15/03/2024;31039;;Four Metalic; 10,00 ;;;; 14,70 ;77,72078683;;;;;;;;
1166;;42,87128356;15/03/2024;31040;;Amon; 10,00 ;;;; 14,70 ;63,02078683;;;;;;;;
1166;;22,87128356;15/03/2024;31041;;Pelegrino; 20,00 ;;;; 29,40 ;33,62078683;;;;;;;;
1166;;12,87128356;15/03/2024;31042;;Karan; 10,00 ;;;; 14,70 ;18,92078683;;;;;;;;
1166;;2,871283559;15/03/2024;31043;;Naty; 10,00 ;;;; 14,70 ;4,220786832;;;;;;;;
1167;582,3809524;575,2522359;15/03/2024;31044;;Loefler; 10,00 ;;;; 14,70 ;845,6207868;;;;;;;;
1167;;565,2522359;15/03/2024;31045;;Montana; 10,00 ;;;; 14,70 ;830,9207868;;;;;;;;
1167;;555,2522359;15/03/2024;31046;;Amon; 10,00 ;;;; 14,70 ;816,2207868;;;;;;;;
1167;;545,2522359;15/03/2024;31047;;Correa; 10,00 ;;;; 14,70 ;801,5207868;;;;;;;;
1167;;505,2522359;15/03/2024;31048;;PUZZUOLLI; 40,00 ;;;; 58,80 ;742,7207868;;;;;;;;
1167;;465,2522359;26/03/2024;31049;;Paulo Brum; 40,00 ;;;; 58,80 ;683,9207868;;;;;;;;
1167;;435,2522359;26/03/2024;31050;;GEMAS DO MUNDO; 30,00 ;;;; 44,10 ;639,8207868;;;;;;;;
1167;;415,2522359;26/03/2024;31051;;Brilharty; 20,00 ;;;; 29,40 ;610,4207868;;;;;;;;
1167;;381,2386359;26/03/2024;31052;;Fenix; 34,01 ;;;; 50,00 ;560,4207948;;;;;;;;
1167;;109,1296359;27/03/2024;31053;;Cennabras; 272,11 ;;;; 400,00 ;160,4205648;;;;;;;;
1167;;99,12963594;02/04/2024;31054;;Correa; 10,00 ;;;; 14,70 ;145,7205648;;;;;;;;
1167;;89,12963594;02/04/2024;31055;;4 Metalic; 10,00 ;;;; 14,70 ;131,0205648;;;;;;;;
1167;;79,12963594;02/04/2024;31056;;LoEFLER; 10,00 ;;;; 14,70 ;116,3205648;;;;;;;;
1167;;59,12963594;02/04/2024;31057;;brilharty; 20,00 ;;;; 29,40 ;86,92056483;;;;;;;;
1167;;49,12963594;04/04/2024;31058;;Montana; 10,00 ;;;; 14,70 ;72,22056483;;;;;;;;
1168;312,3129252;351,4425611;04/04/2024;31059;;Correa; 10,00 ;;;; 14,70 ;516,6205648;;;;;;;;
1168;;283,4188611;09/04/2024;31060;;Cennabras; 68,02 ;;;; 99,99 ;416,6257258;;;;;;;;
1168;;233,4188611;09/04/2024;31061;;Contress; 50,00 ;;;; 73,50 ;343,1257258;;;;;;;;
1168;;193,4188611;09/04/2024;31062;;Paulo Brum; 40,00 ;;;; 58,80 ;284,3257258;;;;;;;;
1168;;153,4188611;09/04/2024;31063;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;225,5257258;;;;;;;;
1168;;143,4188611;09/04/2024;31064;;Correa; 10,00 ;;;; 14,70 ;210,8257258;;;;;;;;
1168;;113,4188611;11/04/2024;31065;;TECHGALVANO; 30,00 ;;;; 44,10 ;166,7257258;;;;;;;;
1168;;103,4188611;11/04/2024;31066;;Brilharty; 10,00 ;;;; 14,70 ;152,0257258;;;;;;;;
1168;;93,41886111;11/04/2024;31067;;Montana; 10,00 ;;;; 14,70 ;137,3257258;;;;;;;;
1168;;53,41886111;11/04/2024;31068;;Paulo Brum; 40,00 ;;;; 58,80 ;78,52572583;;;;;;;;
1168;;43,41886111;11/04/2024;31069;;4 Metalic; 10,00 ;;;; 14,70 ;63,82572583;;;;;;;;
1168;;23,41886111;11/04/2024;31070;;Luiz Joana; 20,00 ;;;; 29,40 ;34,42572583;;;;;;;;
1168;;13,41886111;11/04/2024;31071;;Cromagem Dias; 10,00 ;;;; 14,70 ;19,72572583;;;;;;;;
1169;459,9319728;443,3508339;16/04/2024;31072;;Puzzsuolli; 30,00 ;;;; 44,10 ;651,7257258;;;;;;;;
1169;;403,3508339;23/04/2024;31073;;Paulo Brum; 40,00 ;;;; 58,80 ;592,9257258;;;;;;;;
1169;;199,2688339;23/04/2024;31074;;Cennabras; 204,08 ;;;; 300,00 ;292,9251858;;;;;;;;
1169;;189,2688339;23/04/2024;31075;;Mundial; 10,00 ;;;; 14,70 ;278,2251858;;;;;;;;
1169;;169,2688339;23/04/2024;31076;;Metal Pelegrino; 20,00 ;;;; 29,40 ;248,8251858;;;;;;;;
1169;;159,2688339;23/04/2024;31077;;Tecgalvano; 10,00 ;;;; 14,70 ;234,1251858;;;;;;;;
1169;;149,2688339;23/04/2024;31078;;Four Metalic; 10,00 ;;;; 14,70 ;219,4251858;;;;;;;;
1169;;81,2418339;25/04/2024;31079;;Cennabras; 68,03 ;;;; 100,00 ;119,4254958;;;;;;;;
1169;;41,2418339;25/04/2024;31080;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;60,62549583;;;;;;;;
1169;;31,2418339;25/04/2024;31081;;Correa; 10,00 ;;;; 14,70 ;45,92549583;;;;;;;;
1169;;21,2418339;25/04/2024;31082;;Brilharty; 10,00 ;;;; 14,70 ;31,22549583;;;;;;;;
1169;;1,241833899;30/04/2024;31083;;Karan; 20,00 ;;;; 29,40 ;1,825495832;;;;;;;;
1170;492,585034;483,8268679;30/04/2024;31084;;Montana; 10,00 ;;;; 14,70 ;711,2254958;;;;;;;;
1170;;438,8268679;30/04/2024;31085;;Felipe Bazarin; 45,00 ;;;; 66,15 ;645,0754958;;;;;;;;
1170;;418,8268679;30/04/2024;31086;;Brilharty; 20,00 ;;;; 29,40 ;615,6754958;;;;;;;;
1170;;408,8268679;30/04/2024;31087;;Correa; 10,00 ;;;; 14,70 ;600,9754958;;;;;;;;
1170;;404,8268679;30/04/2024;31088;;Simpatia Joias; 4,00 ;;;; 5,88 ;595,0954958;;;;;;;;
1170;;364,8268679;30/04/2024;31089;;Paulo Brum; 40,00 ;;;; 58,80 ;536,2954958;;;;;;;;
1170;;354,8268679;30/04/2024;31090;;Loefler; 10,00 ;;;; 14,70 ;521,5954958;;;;;;;;
1170;;344,8268679;02/05/2024;31091;;Four Metalc; 10,00 ;;;; 14,70 ;506,8954958;;;;;;;;
1170;;329,8268679;02/05/2024;31092;;Tecgalvano; 15,00 ;;;; 22,05 ;484,8454958;;;;;;;;
1170;;319,8268679;02/05/2024;31093;;Correa; 10,00 ;;;; 14,70 ;470,1454958;;;;;;;;
1170;;299,8268679;07/05/2024;31094;;Brilharty; 20,00 ;;;; 29,40 ;440,7454958;;;;;;;;
1170;;259,8268679;07/05/2024;31095;;Contress; 40,00 ;;;; 58,80 ;381,9454958;;;;;;;;
1170;;229,8268679;07/05/2024;31096;;GEMAS DO MUNDO; 30,00 ;;;; 44,10 ;337,8454958;;;;;;;;
1170;;222,8268679;07/05/2024;31097;;Amon; 7,00 ;;;; 10,29 ;327,5554958;;;;;;;;
1170;;212,8268679;07/05/2024;31098;;Mauro Aguilas; 10,00 ;;;; 14,70 ;312,8554958;;;;;;;;
1170;;76,77686791;08/05/2024;31099;;Cennabras; 136,05 ;;;; 199,99 ;112,8619958;;;;;;;;
1170;;66,77686791;09/05/2024;31100;;Montana; 10,00 ;;;; 14,70 ;98,16199583;;;;;;;;
1170;;56,77686791;09/05/2024;31101;;Correa; 10,00 ;;;; 14,70 ;83,46199583;;;;;;;;
